	featureCounts on dataset 88 and 98: Counts	featureCounts on dataset 89 and 98: Counts	featureCounts on dataset 90 and 98: Counts	Mutant	Mutant2	Mutant3
gene-BTH_RS01420	0	0	0	0	0	0
gene-BTH_RS01425	0	0	0	0	0	0
gene-BTH_RS01430	0	0	0	0	0	0
gene-BTH_RS01435	0	0	0	0	0	0
gene-BTH_RS01440	0	0	0	0	0	0
gene-BTH_RS01445	0	0	0	0	0	0
gene-BTH_RS01450	0	0	0	0	0	0
gene-BTH_RS01455	0	0	0	0	0	0
gene-BTH_RS01460	0	0	0	0	0	0
gene-BTH_RS01465	0	0	0	0	0	0
gene-BTH_RS01470	51.4317073395712	37.0249501479188	68.470621523169	76.5613618067682	56.2286953260059	73.2633649975909
gene-BTH_RS01475	82.0718734142094	42.4697957579069	83.9006207396578	70.5170437693918	74.9715937680078	80.975298155232
gene-BTH_RS01480	22.9801245559786	3.26690736599284	32.7887483350387	10.0738633956274	21.420455362288	20.243824538808
gene-BTH_RS01485	56.9031655671852	18.5124750739594	58.8268720128635	33.2437492055704	53.5511384057199	51.0915571693726
gene-BTH_RS01490	0	0	0	0	0	0
gene-BTH_RS01495	40.4887908843433	10.8896912199761	26.0381236778248	24.1772721495058	24.9905312560026	27.9557576964492
gene-BTH_RS01500	47.05454075748	11.9786603419737	52.0762473556497	42.3102262616351	44.6259486714332	57.8394986823086
gene-BTH_RS01505	29.5458744291154	10.8896912199761	30.8599984329776	13.0960224143156	20.5279363888593	31.8117242752697
gene-BTH_RS01510	38.3002075932977	9.80072209797851	36.6462481391609	14.1034087538784	27.6680881762886	27.9557576964492
MSTRG.219.1	115.994914425416	119.786603419737	130.190618389124	92.679543239772	80.3267076085798	87.723239668168
gene-BTH_RS01520	0	0	0	0	0	0
gene-BTH_RS01525	0	0	0	0	0	0
gene-BTH_RS01530	0	0	0	0	0	0
gene-BTH_RS35505	0	0	0	0	0	0
gene-BTH_RS01540	0	1.08896912199761	1.9287499020611	0	3.57007589371466	0.963991644705143
gene-BTH_RS01545	0	0	0	0	0	0
gene-BTH_RS01515	0	0	0	0	0	0
gene-BTH_RS01550	66.7517903768903	46.8256722458973	61.7199968659552	37.2732945638214	64.2613660868639	45.3076073011417
gene-BTH_RS01555	51.4317073395712	47.9146413678949	36.6462481391609	31.2289765264449	34.8082399637179	42.4156323670263
gene-BTH_RS01560	70.0346653134587	78.4057767838281	111.867494319544	88.6499978815211	86.5743404225805	111.823030785797
gene-BTH_RS01565	17.5086663283647	19.601444195957	30.8599984329776	22.1624994703803	23.2054933091453	15.4238663152823
gene-BTH_RS01570	0	0	0	0	0	0
MSTRG.225.1	2.18858329104558	0	1.9287499020611	2.01477267912548	2.67755692028599	1.92798328941029
gene-BTH_RS01575	0	0	0	0	0	0
gene-BTH_RS01580	0	0	0	0	0	0
gene-BTH_RS01585	12.0372081007507	9.80072209797851	22.1806238737026	12.0886360747529	4.46259486714332	9.63991644705143
gene-BTH_RS01590	0	0	0	0	0	0
gene-BTH_RS01595	0	0	0	0	0	0
gene-BTH_RS34195	0	0	0	2.01477267912548	4.46259486714332	0.963991644705143
MSTRG.227.1	0	0	0.96437495103055	0	0	0
gene-BTH_RS01605	74.4118318955498	87.117529759809	104.152494711299	182.336927460856	143.695554722015	169.662529468105
gene-BTH_RS01615	56.9031655671852	70.7829929298448	62.6843718169857	76.5613618067682	79.4341886351512	56.8755070376034
gene-BTH_RS33085	0	0	0	0	0	0
gene-BTH_RS01610	0	0	0	0	0	0
gene-BTH_RS01620	16.4143746828419	14.156598585969	19.287499020611	19.1403404516921	13.38778460143	9.63991644705143
gene-BTH_RS01625	70.0346653134587	72.96093117384	77.149996082444	81.5982935045819	58.0137332728632	57.8394986823086
gene-BTH_RS01630	67.8460820224131	66.4271164418543	73.2924962783218	70.5170437693918	67.8314419805785	72.2993733528857
gene-BTH_RS01635	72.2232486045042	57.7153634658734	59.7912469638941	73.53920278808	69.6164799274359	72.2993733528857
gene-BTH_RS01640	56.9031655671852	60.9822708318663	68.470621523169	80.5909071650192	48.1960245651479	67.47941512936
gene-BTH_RS01645	31.734457720161	38.1139192699164	32.7887483350387	23.169885809943	33.9157209902893	42.4156323670263
gene-BTH_RS01650	135.692164044826	127.409387273721	161.050616822102	138.011928520095	123.167618333156	125.318913811669
gene-BTH_RS01655	30.6401660746382	23.9573206839475	34.7174982370998	13.0960224143156	35.7007589371466	35.6676908540903
gene-BTH_RS01660	37.2059159477749	18.5124750739594	27.9668735798859	16.1181814330038	33.9157209902893	31.8117242752697
gene-BTH_RS01665	15.3200830373191	5.44484560998806	24.1093737757637	10.0738633956274	25.8830502294313	23.1357994729234
gene-BTH_RS01670	17.5086663283647	14.156598585969	15.4299992164888	20.1477267912548	20.5279363888593	13.495883025872
gene-BTH_RS01675	42.6773741753889	21.7793824399522	43.3968727963747	28.2068175077567	41.0558727777186	52.0555488140777
gene-BTH_RS01680	107.240581261234	109.985881321759	120.546868878819	103.760792974962	91.0369352897238	101.21912269404
gene-BTH_RS01685	8.75433316418233	8.71175297598089	16.3943741675193	15.1107950934411	14.2803035748586	19.2798328941029
gene-BTH_RS01690	50.3374156940484	66.4271164418543	68.470621523169	50.369316978137	35.7007589371466	67.47941512936
gene-BTH_RS01695	0	0	0	0	0	0
gene-BTH_RS01700	61.2803321492763	40.2918575139116	51.1118724046191	54.3988623363879	67.8314419805785	49.1635738799623
gene-BTH_RS01705	53.6202906306168	29.4021662939355	64.6131217190468	35.2585218846959	42.8409107245759	45.3076073011417
gene-BTH_RS01710	82.0718734142094	46.8256722458973	104.152494711299	56.4136350155134	78.5416696617225	89.6512229575783
gene-BTH_RS01715	103.957706324665	89.2954680038042	79.0787459845051	82.6056798441446	73.1865558211505	74.227356642296
gene-BTH_RS34200	0	0	0	0	0	0
gene-BTH_RS01720	42.6773741753889	19.601444195957	32.7887483350387	31.2289765264449	31.2381640700033	37.5956741435006
gene-BTH_RS01725	31.734457720161	18.5124750739594	43.3968727963747	17.1255677725666	32.1306830434319	35.6676908540903
gene-BTH_RS01730	0	0	0	0	0	0
gene-BTH_RS01735	0	0	0	0	0	0
gene-BTH_RS01745	32.8287493656837	10.8896912199761	46.2899976494664	20.1477267912548	24.098012282574	27.9557576964492
gene-BTH_RS01750	0	0	0	0	0	0
gene-BTH_RS01755	48.1488324030028	18.5124750739594	35.6818731881303	37.2732945638214	45.5184676448619	36.6316824987954
rna-BTH_RS01760	76.6004151865954	140.477016737692	108.974369466452	58.4284076946389	55.3361763525772	58.8034903270137
gene-BTH_RS01765	97.3919564515284	72.96093117384	112.831869270574	63.4653393924526	71.4015178742932	98.3271477599246
gene-BTH_RS34205	39.3944992388205	13.0676294639713	28.9312485309165	19.1403404516921	19.6354174154306	25.0637827623337
gene-BTH_RS01775	53.6202906306168	37.0249501479188	51.1118724046191	34.2511355451331	33.0232020168606	57.8394986823086
gene-BTH_RS01780	21.8858329104558	9.80072209797851	19.287499020611	14.1034087538784	14.2803035748586	24.0997911176286
gene-BTH_RS01785	57.9974572127079	29.4021662939355	49.183122502558	40.2954535825096	33.9157209902893	46.2715989458469
gene-BTH_RS01790	20.791541264933	8.71175297598089	32.7887483350387	10.0738633956274	15.1728225482873	12.5318913811669
gene-BTH_RS01795	114.900622779893	89.2954680038042	88.7224954948106	60.4431803737644	127.630213200299	92.5431978916937
gene-BTH_RS01800	28.4515827835926	10.8896912199761	25.0737487267943	19.1403404516921	28.5606071497173	18.3158412493977
gene-BTH_RS01805	304.213077455336	344.114242551245	324.994358497295	267.964766323689	353.437513477751	216.898120058657
gene-BTH_RS01810	89.7319149328689	78.4057767838281	72.3281213272912	71.5244301089545	153.51326342973	48.1995822352572
MSTRG.265.1	6.56574987313675	1.08896912199761	3.8574998041222	5.0369316978137	12.4952656280013	2.89197493411543
gene-BTH_RS01815	0	0	0	0	0	0
gene-BTH_RS34890	0	0	0	0	0	0
gene-BTH_RS29420	0	0	0	0	0	0
gene-BTH_RS29425	0	0	0	0	0	0
gene-BTH_RS01825	0	0	0	0	0	0
gene-BTH_RS33100	0	0	0	0	0	0
gene-BTH_RS34895	0	0	0	0	0	0
gene-BTH_RS01845	8.75433316418233	8.71175297598089	11.5724994123666	12.0886360747529	36.5932779105753	16.3878579599874
gene-BTH_RS01850	52.525998985094	49.0036104898925	41.4681228943136	41.3028399220723	145.480592668872	27.9557576964492
gene-BTH_RS01855	0	0	0	0	0	0
gene-BTH_RS01860	28.4515827835926	14.156598585969	19.287499020611	17.1255677725666	60.6912901931492	23.1357994729234
gene-BTH_RS01865	25.1687078470242	35.9359810259212	22.1806238737026	26.1920448286312	176.718756738876	21.2078161835131
gene-BTH_RS01870	219.952620750081	197.103411081568	206.376239520538	176.292609423479	504.273219987196	174.482487691631
gene-BTH_RS01875	126.937830880644	160.078460933649	137.905617997369	137.004542180533	160.65341521716	101.21912269404
gene-BTH_RS34215	13.1314997462735	10.8896912199761	8.67937455927495	11.0812497351901	44.6259486714332	15.4238663152823
gene-BTH_RS29435	0	0	0	0	0	0
gene-BTH_RS01885	725.515360981611	824.349625352192	848.649956906884	1201.81190309835	1131.71405830755	994.839377335708
gene-BTH_RS01895	36.1116243022521	43.5587648799045	30.8599984329776	29.2142038473194	83.0042645288658	26.991766051744
gene-BTH_RS01905	14.2257913917963	5.44484560998806	14.4656242654582	8.05909071650192	36.5932779105753	9.63991644705143
gene-BTH_RS01910	66.7517903768903	63.1602090758615	54.0049972577108	53.3914759968252	43.7334296980046	54.9475237481932
gene-BTH_RS34900	36.1116243022521	47.9146413678949	40.5037479432831	25.1846584890685	31.2381640700033	41.4516407223212
gene-BTH_RS34745	669.706487059948	846.129007792145	678.919965525507	601.409644718956	614.053053718921	597.674819717189
gene-BTH_RS01925	14.2257913917963	9.80072209797851	17.3587491185499	10.0738633956274	30.3456450965746	16.3878579599874
gene-BTH_RS01930	274.667203026221	314.71207625731	256.523736974126	386.836354392092	298.101337125174	351.856950317377
gene-BTH_RS01935	94.1090815149601	108.896912199761	108.974369466452	152.115337273974	169.578604951446	126.282905456374
gene-BTH_RS01940	307.495952391904	324.512798355288	345.246232468937	402.954535825096	481.960245651479	371.13678321148
gene-BTH_RS01945	0	0	0	0	0	0
gene-BTH_RS01950	17.5086663283647	28.3131971719379	25.0737487267943	27.199431168194	55.3361763525772	20.243824538808
gene-BTH_RS01955	546.051531115873	552.107344852789	649.988716994591	672.93407482791	684.562052619786	608.278727808945
gene-BTH_RS01965	879.810483000324	803.659212034238	1035.73869740681	1131.29485932896	1179.9100828727	1164.50190680381
gene-BTH_RS01970	241.838453660537	228.683515619499	230.485613296301	176.292609423479	224.914781304024	214.006145124542
gene-BTH_RS01975	90.8262065783917	64.2491781978591	74.2568712293523	97.7164749375857	94.6070111834385	115.678997364617
gene-BTH_RS01980	60.1860405037535	45.7367031238997	51.1118724046191	43.3176126011978	58.9062522462919	54.9475237481932
gene-BTH_RS01985	35.0173326567293	30.4911354159331	33.7531232860692	28.2068175077567	53.5511384057199	40.487649077616
gene-BTH_RS01990	51.4317073395712	19.601444195957	55.9337471597719	52.3840896572625	48.1960245651479	53.0195404587829
gene-BTH_RS01995	19.6972496194102	7.62278385398328	17.3587491185499	8.05909071650192	14.2803035748586	14.4598746705771
gene-BTH_RS02000	0	0	1.9287499020611	0	0	0
gene-BTH_RS02005	0	0	0	0	0	0
gene-BTH_RS02010	62.3746237947991	35.9359810259212	51.1118724046191	36.2659082242586	66.0464040337212	33.73970756468
gene-BTH_RS02015	218.858329104558	181.857843373601	168.765616430346	225.654540062054	182.073870579448	175.446479336336
gene-BTH_RS02020	22.9801245559786	30.4911354159331	27.0024986288554	34.2511355451331	51.7661004588626	36.6316824987954
gene-BTH_RS02025	85.3547483507777	56.6263943438758	81.9718708375967	81.5982935045819	92.8219732365811	58.8034903270137
gene-BTH_RS02030	64.5632070858447	56.6263943438758	70.3993714252301	40.2954535825096	47.3035055917192	48.1995822352572
gene-BTH_RS02035	130.220705817212	114.341757809749	131.154993340155	56.4136350155134	86.5743404225805	72.2993733528857
gene-BTH_RS02040	55.8088739216624	46.8256722458973	88.7224954948106	25.1846584890685	31.2381640700033	33.73970756468
gene-BTH_RS02045	64.5632070858447	63.1602090758615	81.9718708375967	32.2363628660077	34.8082399637179	36.6316824987954
gene-BTH_RS02060	67.8460820224131	42.4697957579069	83.9006207396578	69.509657429829	66.0464040337212	46.2715989458469
gene-BTH_RS29475	129.126414171689	71.8719620518424	136.941243046338	78.5761344858937	91.9294542631525	113.751014075207
gene-BTH_RS02075	124.749247589598	76.2278385398328	121.511243829849	102.753406635399	127.630213200299	130.138872035194
gene-BTH_RS02080	163.049455182896	173.14609039762	156.228742066949	147.07840557616	204.386844915164	150.382696574002
gene-BTH_RS02085	183.840996447829	173.14609039762	177.444990989621	316.3193106227	319.521792487462	331.613125778569
gene-BTH_RS35510	41.5830825298661	41.3808266359093	35.6818731881303	50.369316978137	57.1212142994346	43.3796240117314
gene-BTH_RS02090	73.317540250027	45.7367031238997	84.8649956906884	64.4727257320153	52.6586194322912	62.6594569058343
gene-BTH_RS02095	121.46637265303	104.541035711771	121.511243829849	122.901133426654	128.522732173728	136.88681354813
gene-BTH_RS02100	0	0	0	0	0	0
gene-BTH_RS02105	71.1289569589814	37.0249501479188	38.574998041222	46.339771619886	50.8735814854339	44.3436156564366
gene-BTH_RS02110	64.5632070858447	53.359486977883	58.8268720128635	79.5835208254564	47.3035055917192	65.5514318399497
gene-BTH_RS02115	27.3572911380698	19.601444195957	43.3968727963747	20.1477267912548	31.2381640700033	27.9557576964492
gene-BTH_RS02120	85.3547483507777	50.0925796118902	109.938744417483	76.5613618067682	66.9389230071499	96.3991644705143
gene-BTH_RS02125	339.230410112065	382.228161821162	320.172483742143	343.518741790894	298.993856098603	315.225267818582
gene-BTH_RS02130	209.009704294853	173.14609039762	186.124365548896	178.307382102605	179.396313659162	167.734546178695
gene-BTH_RS34225	39.3944992388205	22.8683515619499	42.4324978453442	33.2437492055704	38.3783158574326	32.7757159199749
gene-BTH_RS02135	68.9403736679359	71.8719620518424	81.0074958865662	95.7017022584603	82.1117455554372	68.4434067740652
gene-BTH_RS02140	395.039284033728	373.516408845181	365.498106440578	380.792036354716	320.414311460891	349.928967027967
gene-BTH_RS02145	254.96995340681	288.576817329367	296.063109966379	334.45226473483	259.723021267742	271.84564380685
MSTRG.318.1	2.18858329104558	2.17793824399522	2.89312485309165	1.00738633956274	0.892518973428665	2.89197493411543
gene-BTH_RS02150	0	0	0	0	0	0
gene-BTH_RS02155	0	0	0	0	0	0
gene-BTH_RS02165	507.751323522575	620.712399538639	768.606835971348	782.739185840249	687.239609540072	679.614109517126
gene-BTH_RS02170	0	0	0	0	0	0
gene-BTH_RS02175	2864.85552797867	3254.92870565086	4016.62167104224	4478.83966569594	4388.51579234874	3520.49748646318
gene-BTH_RS35515	5.47145822761396	4.35587648799045	13.5012493144277	10.0738633956274	7.14015178742932	8.67592480234629
MSTRG.322.1	0	3.26690736599284	0	1.00738633956274	0	2.89197493411543
gene-BTH_RS02180	0	0	0	0	0	0
gene-BTH_RS02185	0	0	0	0	0	0
gene-BTH_RS02190	0	0	0	0	0	0
gene-BTH_RS02195	0	0	0	0	0	0
gene-BTH_RS02200	0	0	0	0	0	0
gene-BTH_RS02205	0	0	0	0	0	0
gene-BTH_RS02210	0	0	0	0	0	0
gene-BTH_RS02215	0	0	0	0	0	0
gene-BTH_RS02220	0	0	0	0	0	0
gene-BTH_RS02225	687.215153388313	799.303335546247	1023.20182304341	1380.11928520095	1215.61084180984	869.520463524039
gene-BTH_RS02230	329.38178530236	390.939914797143	451.327477082297	553.055100419944	604.235345011206	354.748925251493
gene-BTH_RS02235	181.652413156783	170.968152153625	194.803740108171	216.588063005989	268.648211002028	194.726312230439
gene-BTH_RS02240	18.6029579738875	37.0249501479188	21.2162489226721	18.1329541121293	109.779833731726	18.3158412493977
gene-BTH_RS33110	59.0917488582307	52.2705178558854	49.183122502558	49.3619306385742	76.7566317148652	35.6676908540903
gene-BTH_RS34905	166.332330119464	161.167430055647	155.264367115919	134.989769501407	290.961185337745	103.14710598345
gene-BTH_RS02255	285.610119481449	321.245890989296	312.457484133898	267.964766323689	409.666208803757	304.621359726825
gene-BTH_RS02260	291.081577709063	309.267230647322	397.322479824586	406.984081183347	443.581929794046	336.433084002095
gene-BTH_RS29510	64.5632070858447	81.6726841498209	101.259369858208	103.760792974962	107.994795784868	79.0473148658217
gene-BTH_RS33115	9.84862480970512	7.62278385398328	18.3231240695804	8.05909071650192	23.2054933091453	7.71193315764114
gene-BTH_RS02270	295.458744291154	336.491458697262	458.078101739511	504.700556120933	523.908637402626	440.54418163025
gene-BTH_RS02275	1524.34826221325	1592.07285636051	2160.19989030843	2718.93573047983	2150.07820698965	1833.51210822918
gene-BTH_RS02280	1.09429164552279	2.17793824399522	5.7862497061833	7.05170437693918	7.14015178742932	3.85596657882057
gene-BTH_RS02285	0	0	0	0	0	0
gene-BTH_RS02290	302.02449416429	344.114242551245	473.508100956	643.719870980591	339.157209902893	387.524641171468
gene-BTH_RS02295	1061.46289615711	1212.02263278334	1506.35367350972	1602.75166624432	1041.56964199125	1071.95870891212
gene-BTH_RS02300	1.09429164552279	15.2455677079666	7.7149996082444	8.05909071650192	8.03267076085798	3.85596657882057
gene-BTH_RS02305	2.18858329104558	3.26690736599284	7.7149996082444	6.04431803737644	1.78503794685733	1.92798328941029
gene-BTH_RS02310	2.18858329104558	2.17793824399522	1.9287499020611	1.00738633956274	0.892518973428665	0
gene-BTH_RS02315	8.75433316418233	10.8896912199761	11.5724994123666	5.0369316978137	4.46259486714332	2.89197493411543
gene-BTH_RS02320	0	0	0	0	0	0
gene-BTH_RS02325	768.192735157	765.545292764321	646.131217190468	647.749416338842	597.987712197205	649.730368531266
gene-BTH_RS34910	0	0	0	0	0	0
gene-BTH_RS02335	55.8088739216624	33.758042781926	56.8981221108024	38.2806809033841	45.5184676448619	43.3796240117314
gene-BTH_RS02340	22.9801245559786	3.26690736599284	22.1806238737026	9.06647705606466	12.4952656280013	13.495883025872
gene-BTH_RS02345	0	0	0	0	0	0
gene-BTH_RS02350	66.7517903768903	72.96093117384	105.11686966233	70.5170437693918	65.1538850602925	80.975298155232
gene-BTH_RS02355	100.674831388097	100.18515922378	152.371242262827	214.573290326864	194.569136207449	148.454713284592
gene-BTH_RS02360	115.994914425416	111.074850443756	126.333118585002	84.6204525232701	116.919985519155	100.255131049335
gene-BTH_RS02365	115.994914425416	107.807943077764	129.226243438094	150.100564594848	149.050668562587	147.490721639887
gene-BTH_RS02370	776.947068321182	1065.01180131366	1032.84557255372	1217.93008453135	678.314419805785	866.628488589924
gene-BTH_RS02375	216.669745813513	290.754755573362	331.744983154509	307.252833566636	224.914781304024	247.745852689222
gene-BTH_RS34750	0	0	0	0	0	0
gene-BTH_RS02385	154.295122018714	136.121140249701	126.333118585002	151.107950934411	105.317238864582	124.354922166963
